1662295492008265984,0.00721,-0.00979,-0.00612,-0.00622,0.99973,0.00201,0.02233,-0.00171,-0.00474,-0.00072,
1662295492074923264,0.00703,-0.00969,-0.00617,-0.00603,0.99973,0.00208,0.02232,-0.00326,-0.00384,-0.00006,
1662295492141580544,0.00704,-0.01009,-0.00636,-0.00598,0.99973,0.00209,0.02225,-0.00306,-0.00375,-0.00021,
1662295492208237824,0.00662,-0.01067,-0.00597,-0.00587,0.99973,0.00213,0.02218,-0.00434,-0.00468,0.00084,
1662295492274894592,0.00661,-0.01079,-0.00634,-0.00583,0.99973,0.00222,0.02226,-0.00452,-0.00400,0.00120,
1662295492341550592,0.00683,-0.01026,-0.00669,-0.00528,0.99974,0.00219,0.02191,-0.00458,-0.00128,-0.00039,
1662295492408207104,0.00649,-0.01057,-0.00685,-0.00502,0.99975,0.00217,0.02163,-0.00500,-0.00284,-0.00096,
1662295492474863872,0.00630,-0.01079,-0.00696,-0.00480,0.99975,0.00221,0.02156,-0.00449,-0.00255,-0.00128,
1662295492541520384,0.00629,-0.01068,-0.00706,-0.00461,0.99976,0.00223,0.02153,-0.00489,-0.00177,-0.00080,
1662295492608176384,0.00611,-0.01090,-0.00717,-0.00457,0.99976,0.00229,0.02142,-0.00513,-0.00264,-0.00069,
1662295492674832640,0.00619,-0.01088,-0.00729,-0.00437,0.99976,0.00234,0.02140,-0.00487,-0.00241,-0.00123,
1662295492741488384,0.00588,-0.01108,-0.00741,-0.00439,0.99976,0.00233,0.02138,-0.00586,-0.00284,-0.00112,
1662295492808145920,0.00560,-0.01118,-0.00749,-0.00415,0.99976,0.00231,0.02139,-0.00576,-0.00243,-0.00157,
1662295492874807040,0.00537,-0.01131,-0.00751,-0.00401,0.99976,0.00238,0.02140,-0.00569,-0.00316,-0.00091,
1662295492941467904,0.00506,-0.01160,-0.00758,-0.00400,0.99976,0.00238,0.02140,-0.00610,-0.00365,-0.00093,
1662295493008128768,0.00507,-0.01187,-0.00766,-0.00374,0.99976,0.00246,0.02142,-0.00541,-0.00450,-0.00140,
1662295493074789632,0.00491,-0.01165,-0.00767,-0.00313,0.99976,0.00242,0.02169,-0.00632,-0.00123,-0.00107,
1662295493141450240,0.00518,-0.01268,-0.00805,-0.00307,0.99976,0.00251,0.02172,-0.00411,-0.00523,-0.00163,
1662295493208110592,0.00578,-0.01217,-0.00827,-0.00281,0.99976,0.00250,0.02178,-0.00260,-0.00199,-0.00147,
1662295493274769920,0.00589,-0.01194,-0.00787,-0.00242,0.99975,0.00257,0.02218,-0.00249,-0.00098,0.00091,
1662295493341430272,0.00605,-0.01226,-0.00796,-0.00223,0.99975,0.00259,0.02228,-0.00148,-0.00178,0.00039,
1662295493408090112,0.00660,-0.01285,-0.00805,-0.00217,0.99975,0.00259,0.02226,-0.00051,-0.00383,-0.00026,
1662295493474749952,0.00646,-0.01297,-0.00811,-0.00201,0.99975,0.00268,0.02219,-0.00174,-0.00351,-0.00073,
1662295493541410048,0.00633,-0.01307,-0.00810,-0.00185,0.99975,0.00270,0.02206,-0.00319,-0.00315,-0.00101,
1662295493608069632,0.00551,-0.01392,-0.00781,-0.00155,0.99975,0.00279,0.02216,-0.00546,-0.00501,-0.00034,
1662295493674727936,0.00542,-0.01384,-0.00773,-0.00124,0.99975,0.00274,0.02226,-0.00533,-0.00451,0.00086,
1662295493741387264,0.00492,-0.01401,-0.00754,-0.00097,0.99974,0.00274,0.02251,-0.00713,-0.00364,0.00193,
1662295493808046080,0.00476,-0.01415,-0.00731,-0.00079,0.99974,0.00276,0.02258,-0.00714,-0.00419,0.00248,
1662295493874704384,0.00463,-0.01476,-0.00739,-0.00055,0.99974,0.00288,0.02241,-0.00675,-0.00464,0.00082,
1662295493941362688,0.00452,-0.01503,-0.00761,-0.00041,0.99975,0.00292,0.02237,-0.00723,-0.00506,0.00066,
1662295494008020224,0.00417,-0.01551,-0.00786,-0.00041,0.99974,0.00292,0.02242,-0.00816,-0.00568,0.00093,
1662295494074677760,0.00374,-0.01588,-0.00819,-0.00038,0.99974,0.00304,0.02238,-0.00814,-0.00604,-0.00042,
1662295494141334272,0.00367,-0.01589,-0.00840,-0.00037,0.99975,0.00307,0.02234,-0.00720,-0.00576,-0.00118,
1662295494207991296,0.00387,-0.01563,-0.00896,-0.00030,0.99975,0.00297,0.02225,-0.00756,-0.00302,-0.00172,
1662295494274648064,0.00395,-0.01544,-0.00900,-0.00023,0.99975,0.00305,0.02229,-0.00745,-0.00061,-0.00041,
1662295494341305088,0.00377,-0.01654,-0.00925,-0.00031,0.99975,0.00322,0.02233,-0.00704,-0.00449,-0.00060,
1662295494407961344,0.00362,-0.01716,-0.00937,-0.00031,0.99974,0.00331,0.02238,-0.00635,-0.00641,-0.00008,
1662295494474617856,0.00400,-0.01731,-0.00945,0.00002,0.99974,0.00333,0.02254,-0.00511,-0.00662,0.00076,
1662295494541273856,0.00403,-0.01848,-0.00964,0.00019,0.99974,0.00346,0.02257,-0.00522,-0.00952,-0.00072,
1662295494607928832,0.00437,-0.01961,-0.01002,0.00035,0.99974,0.00357,0.02247,-0.00454,-0.01276,-0.00147,
1662295494674584320,0.00463,-0.01962,-0.01045,0.00057,0.99974,0.00364,0.02246,-0.00528,-0.00979,-0.00181,
1662295494741239808,0.00448,-0.02026,-0.01018,0.00085,0.99974,0.00373,0.02247,-0.00669,-0.00850,0.00002,
1662295494807895040,0.00454,-0.02023,-0.01027,0.00105,0.99974,0.00371,0.02255,-0.00697,-0.00555,-0.00028,
1662295494874550016,0.00505,-0.01958,-0.01060,0.00157,0.99973,0.00371,0.02285,-0.00626,-0.00307,0.00012,
1662295494941204736,0.00482,-0.01953,-0.01046,0.00173,0.99973,0.00374,0.02279,-0.00715,-0.00278,-0.00003,
1662295495007857920,0.00449,-0.01933,-0.01048,0.00183,0.99974,0.00374,0.02259,-0.00836,-0.00174,-0.00073,
1662295495074512128,0.00437,-0.01947,-0.01061,0.00197,0.99974,0.00377,0.02253,-0.00693,-0.00378,-0.00139,
1662295495141166080,0.00375,-0.01974,-0.01083,0.00193,0.99974,0.00379,0.02250,-0.00872,-0.00472,-0.00148,
1662295495207819520,0.00365,-0.01960,-0.01084,0.00198,0.99974,0.00373,0.02242,-0.00863,-0.00322,-0.00113,
1662295495274472704,0.00383,-0.01954,-0.01082,0.00218,0.99974,0.00375,0.02231,-0.00702,-0.00400,-0.00134,
1662295495341125376,0.00333,-0.01979,-0.01093,0.00223,0.99974,0.00373,0.02232,-0.00855,-0.00387,-0.00147,
1662295495407778048,0.00278,-0.02002,-0.01104,0.00223,0.99974,0.00375,0.02220,-0.00930,-0.00369,-0.00185,
1662295495474429184,0.00224,-0.02032,-0.01117,0.00231,0.99975,0.00381,0.02214,-0.00910,-0.00527,-0.00225,
1662295495541080832,0.00177,-0.02058,-0.01127,0.00265,0.99975,0.00386,0.02208,-0.00948,-0.00493,-0.00214,
1662295495607732736,0.00141,-0.02082,-0.01127,0.00316,0.99974,0.00386,0.02220,-0.00975,-0.00470,-0.00107,
1662295495674383872,0.00372,-0.01961,-0.01067,0.00489,0.99974,0.00368,0.02187,-0.00430,-0.00261,0.00037,
1662295495741034752,0.00393,-0.01955,-0.01071,0.00514,0.99974,0.00365,0.02186,-0.00366,-0.00159,-0.00024,
1662295495807685376,0.00412,-0.01940,-0.01050,0.00653,0.99975,0.00357,0.02104,-0.00430,-0.00116,0.00079,
1662295495874335744,0.00415,-0.01948,-0.01040,0.00842,0.99975,0.00365,0.02036,-0.00416,-0.00170,0.00066,
1662295495940984832,0.00395,-0.01950,-0.01035,0.00903,0.99975,0.00367,0.02025,-0.00529,-0.00094,0.00112,
1662295496007633920,0.00373,-0.01968,-0.01025,0.00958,0.99974,0.00367,0.02020,-0.00551,-0.00101,0.00103,
1662295496074283008,0.00385,-0.01957,-0.01032,0.00996,0.99974,0.00369,0.02018,-0.00455,-0.00017,0.00026,
1662295496140931584,0.00405,-0.01945,-0.01032,0.01026,0.99974,0.00370,0.02011,-0.00477,0.00063,0.00035,
1662295496207579904,0.00445,-0.01926,-0.01042,0.01028,0.99974,0.00365,0.01995,-0.00337,0.00167,-0.00002,
1662295496274227712,0.00440,-0.01927,-0.01062,0.01020,0.99974,0.00372,0.01996,-0.00441,0.00103,-0.00059,
1662295496340873728,0.00442,-0.01946,-0.01073,0.01003,0.99974,0.00377,0.01998,-0.00510,0.00112,-0.00038,
1662295496407520768,0.00427,-0.01989,-0.01100,0.00958,0.99975,0.00378,0.01987,-0.00583,0.00034,-0.00203,
1662295496474167040,0.00441,-0.01967,-0.01137,0.00929,0.99975,0.00380,0.01998,-0.00504,0.00148,-0.00264,
1662295496540813056,0.00446,-0.01964,-0.01151,0.00926,0.99975,0.00387,0.02004,-0.00517,0.00242,-0.00151,
1662295496607458560,0.00435,-0.01972,-0.01144,0.00944,0.99975,0.00384,0.02001,-0.00571,0.00274,-0.00056,
1662295496674103808,0.00465,-0.01993,-0.01210,0.00922,0.99975,0.00390,0.02002,-0.00493,0.00212,-0.00231,
1662295496740748288,0.00503,-0.02002,-0.01178,0.00990,0.99974,0.00395,0.02009,-0.00233,0.00265,0.00045,
1662295496807391232,0.00476,-0.02006,-0.01186,0.00996,0.99974,0.00386,0.02003,-0.00401,0.00120,-0.00053,
1662295496874034176,0.00486,-0.02009,-0.01197,0.00996,0.99974,0.00388,0.01990,-0.00271,0.00145,0.00007,
1662295496940676352,0.00504,-0.02014,-0.01197,0.01018,0.99974,0.00389,0.01986,-0.00177,0.00167,0.00007,
1662295497007318272,0.00505,-0.02028,-0.01203,0.00992,0.99975,0.00388,0.01972,-0.00156,0.00011,-0.00038,
1662295497073959936,0.00499,-0.02030,-0.01210,0.00990,0.99975,0.00390,0.01967,-0.00212,0.00100,-0.00001,
1662295497140600320,0.00510,-0.02032,-0.01208,0.00974,0.99975,0.00399,0.01961,-0.00216,0.00185,0.00080,
1662295497207240448,0.00509,-0.02033,-0.01210,0.00916,0.99976,0.00397,0.01940,-0.00148,0.00029,-0.00044,
1662295497273878528,0.00510,-0.02034,-0.01210,0.00945,0.99976,0.00398,0.01933,-0.00035,0.00033,-0.00041,
1662295497340517632,0.00509,-0.02030,-0.01208,0.00964,0.99976,0.00396,0.01938,-0.00049,0.00111,0.00029,
1662295497407155712,0.00510,-0.02032,-0.01209,0.00963,0.99976,0.00397,0.01934,-0.00111,-0.00004,-0.00007,
1662295497473793536,0.00509,-0.02031,-0.01209,0.00978,0.99976,0.00390,0.01928,-0.00055,0.00060,-0.00040,
1662295497540430336,0.00509,-0.02029,-0.01207,0.00994,0.99976,0.00394,0.01926,-0.00039,0.00064,0.00054,
1662295497607066624,0.00508,-0.02029,-0.01208,0.00987,0.99976,0.00391,0.01924,-0.00022,0.00043,-0.00039,
1662295497673701888,0.00511,-0.02030,-0.01208,0.00988,0.99976,0.00389,0.01918,-0.00013,0.00037,0.00027,
1662295497740336640,0.00509,-0.02028,-0.01207,0.00991,0.99976,0.00392,0.01921,-0.00097,0.00102,-0.00018,
1662295497807124992,0.00508,-0.02027,-0.01207,0.00994,0.99976,0.00388,0.01918,-0.00045,0.00036,-0.00004,
1662295497874073088,0.00510,-0.02028,-0.01207,0.00988,0.99976,0.00385,0.01912,-0.00018,0.00019,0.00038,
1662295497941028864,0.00508,-0.02026,-0.01207,0.00980,0.99976,0.00395,0.01908,-0.00061,0.00077,-0.00017,
1662295498007992576,0.00509,-0.02026,-0.01206,0.00959,0.99977,0.00389,0.01897,0.00026,0.00043,0.00034,
1662295498074963712,0.00509,-0.02026,-0.01206,0.00924,0.99977,0.00386,0.01886,-0.00002,0.00043,-0.00028,
1662295498141942016,0.00508,-0.02024,-0.01206,0.00926,0.99977,0.00384,0.01887,-0.00073,0.00078,0.00031,
1662295498208929280,0.00509,-0.02024,-0.01205,0.00891,0.99978,0.00383,0.01885,-0.00024,0.00028,-0.00015,
1662295498275923968,0.00510,-0.02024,-0.01205,0.00882,0.99978,0.00383,0.01880,-0.00007,0.00051,0.00042,
1662295498342927104,0.00509,-0.02023,-0.01205,0.00857,0.99978,0.00388,0.01875,-0.00031,0.00047,0.00028,
1662295498409937408,0.00509,-0.02023,-0.01205,0.00825,0.99978,0.00384,0.01865,-0.00011,0.00046,0.00008,
1662295498476956160,0.00511,-0.02023,-0.01204,0.00814,0.99979,0.00380,0.01855,0.00021,0.00031,0.00021,
1662295498543982592,0.00508,-0.02022,-0.01205,0.00807,0.99979,0.00383,0.01856,-0.00073,0.00086,0.00002,
1662295498611015680,0.00508,-0.02021,-0.01204,0.00790,0.99979,0.00377,0.01842,-0.00004,0.00048,0.00003,
1662295498678057728,0.00510,-0.02021,-0.01204,0.00783,0.99979,0.00374,0.01836,0.00039,0.00034,0.00010,
1662295498745107456,0.00509,-0.02020,-0.01203,0.00770,0.99980,0.00381,0.01826,-0.00015,0.00047,0.00028,
1662295498811975168,0.00507,-0.02018,-0.01203,0.00758,0.99981,0.00328,0.01765,-0.00114,0.00138,0.00029,
1662295498878659328,0.00509,-0.02021,-0.01203,0.00744,0.99981,0.00373,0.01757,0.00010,0.00081,0.00032,
1662295498945342720,0.00512,-0.02005,-0.01198,0.00771,0.99981,0.00380,0.01767,0.00015,0.00298,0.00120,
1662295499012025600,0.00514,-0.01981,-0.01191,0.00784,0.99981,0.00381,0.01765,-0.00005,0.00464,0.00075,
1662295499078709248,0.00488,-0.01990,-0.01186,0.00777,0.99981,0.00376,0.01764,-0.00248,0.00156,-0.00008,
1662295499145393408,0.00477,-0.01968,-0.01175,0.00784,0.99981,0.00379,0.01760,-0.00277,0.00409,0.00084,
1662295499212077056,0.00483,-0.01991,-0.01190,0.00801,0.99980,0.00391,0.01769,-0.00243,0.00360,0.00017,
1662295499278760960,0.00509,-0.01989,-0.01181,0.00797,0.99981,0.00389,0.01757,-0.00097,0.00349,0.00024,
1662295499345444864,0.00476,-0.01971,-0.01185,0.00794,0.99981,0.00386,0.01755,-0.00161,0.00409,0.00027,
1662295499412128768,0.00509,-0.02004,-0.01185,0.00800,0.99981,0.00390,0.01753,-0.00255,0.00290,0.00015,
1662295499478811392,0.00514,-0.02011,-0.01191,0.00803,0.99981,0.00395,0.01756,-0.00358,0.00186,-0.00152,
1662295499545495552,0.00537,-0.02023,-0.01187,0.00808,0.99981,0.00399,0.01756,-0.00233,0.00203,-0.00014,
1662295499612179456,0.00551,-0.02029,-0.01186,0.00826,0.99980,0.00401,0.01749,-0.00132,0.00119,0.00017,
1662295499678863616,0.00552,-0.02029,-0.01184,0.00812,0.99981,0.00392,0.01742,-0.00208,0.00134,-0.00032,
1662295499745547264,0.00568,-0.02035,-0.01181,0.00817,0.99981,0.00399,0.01746,-0.00167,0.00149,-0.00010,
1662295499812231424,0.00567,-0.02032,-0.01179,0.00817,0.99981,0.00402,0.01746,-0.00099,0.00142,0.00039,
1662295499878915328,0.00577,-0.02038,-0.01180,0.00816,0.99981,0.00404,0.01744,-0.00044,0.00094,-0.00035,
1662295499945598464,0.00578,-0.02039,-0.01180,0.00804,0.99981,0.00400,0.01727,-0.00064,0.00087,0.00002,
1662295500012282112,0.00579,-0.02038,-0.01179,0.00811,0.99981,0.00402,0.01728,-0.00003,0.00060,-0.00006,
1662295500078966272,0.00578,-0.02037,-0.01180,0.00817,0.99981,0.00404,0.01727,0.00005,0.00075,-0.00022,
1662295500145650432,0.00575,-0.02036,-0.01180,0.00809,0.99981,0.00403,0.01718,-0.00072,0.00083,0.00041,
1662295500212334336,0.00576,-0.02027,-0.01178,0.00804,0.99981,0.00411,0.01714,-0.00074,0.00251,0.00002,
1662295500279018752,0.00575,-0.02005,-0.01163,0.00815,0.99981,0.00405,0.01707,-0.00043,0.00455,0.00126,
1662295500345701632,0.00577,-0.01991,-0.01158,0.00812,0.99981,0.00408,0.01696,-0.00058,0.00561,0.00125,
1662295500412385792,0.00589,-0.01983,-0.01164,0.00813,0.99982,0.00412,0.01692,-0.00023,0.00643,0.00031,
1662295500479070208,0.00581,-0.01991,-0.01183,0.00797,0.99982,0.00409,0.01691,-0.00137,0.00679,-0.00071,
1662295500545754112,0.00565,-0.02060,-0.01196,0.00771,0.99982,0.00422,0.01690,-0.00234,0.00379,-0.00036,
1662295500612438528,0.00542,-0.02045,-0.01214,0.00778,0.99982,0.00423,0.01692,-0.00232,0.00578,-0.00078,
1662295500679122688,0.00480,-0.02099,-0.01216,0.00762,0.99982,0.00431,0.01696,-0.00311,0.00492,-0.00036,
1662295500745807104,0.00480,-0.02127,-0.01229,0.00761,0.99982,0.00433,0.01697,-0.00235,0.00428,-0.00064,
1662295500812489984,0.00484,-0.02118,-0.01245,0.00762,0.99982,0.00440,0.01699,-0.00206,0.00537,-0.00016,
1662295500879173632,0.00483,-0.02121,-0.01247,0.00763,0.99982,0.00440,0.01700,-0.00159,0.00483,0.00000,
1662295500945857280,0.00511,-0.02208,-0.01250,0.00765,0.99982,0.00442,0.01700,-0.00023,0.00215,0.00084,
1662295501012540928,0.00504,-0.02260,-0.01267,0.00762,0.99982,0.00453,0.01700,-0.00055,0.00229,-0.00073,
1662295501079224320,0.00538,-0.02292,-0.01311,0.00758,0.99981,0.00460,0.01707,-0.00078,0.00187,-0.00041,
1662295501145908224,0.00527,-0.02399,-0.01354,0.00730,0.99982,0.00466,0.01715,-0.00112,-0.00059,-0.00151,
1662295501212591872,0.00535,-0.02375,-0.01351,0.00736,0.99981,0.00471,0.01716,-0.00092,0.00264,0.00052,
1662295501279274496,0.00507,-0.02377,-0.01368,0.00736,0.99981,0.00474,0.01717,-0.00259,0.00288,-0.00012,
1662295501345958144,0.00478,-0.02410,-0.01377,0.00718,0.99982,0.00474,0.01716,-0.00353,0.00180,-0.00071,
1662295501412642048,0.00523,-0.02395,-0.01358,0.00732,0.99982,0.00475,0.01708,-0.00103,0.00206,0.00073,
1662295501479325952,0.00530,-0.02401,-0.01361,0.00710,0.99982,0.00478,0.01705,-0.00174,0.00103,-0.00081,
1662295501546009856,0.00523,-0.02401,-0.01367,0.00706,0.99982,0.00478,0.01706,-0.00222,0.00103,-0.00062,
1662295501612693504,0.00523,-0.02400,-0.01365,0.00709,0.99982,0.00481,0.01705,-0.00239,0.00185,0.00004,
1662295501679376384,0.00547,-0.02411,-0.01360,0.00699,0.99982,0.00480,0.01704,-0.00115,0.00021,-0.00057,
1662295501746060288,0.00539,-0.02411,-0.01364,0.00701,0.99982,0.00481,0.01707,-0.00114,0.00050,-0.00011,
1662295501812744448,0.00543,-0.02409,-0.01362,0.00716,0.99982,0.00486,0.01709,-0.00070,0.00124,0.00018,
1662295501879428608,0.00543,-0.02409,-0.01362,0.00714,0.99982,0.00484,0.01706,-0.00012,0.00008,0.00003,
1662295501946112768,0.00544,-0.02410,-0.01362,0.00714,0.99982,0.00482,0.01695,-0.00002,0.00031,0.00002,
1662295502012797184,0.00542,-0.02409,-0.01362,0.00713,0.99982,0.00487,0.01690,-0.00053,0.00059,-0.00012,
1662295502079481600,0.00543,-0.02409,-0.01361,0.00712,0.99982,0.00483,0.01687,0.00015,0.00056,0.00011,
